name	x	y
prickly_pear	227.23011452565368	424.4785686597043
roasted_pecan	509.2171745428683	511.92123687699836
raisin	358.8439318984185	551.6561668462298
potato	393.5208112765116	-10.529222937398362
yam	338.4891350202296	331.9777946921447
watermelon	295.2147969734823	451.85480061269715
pineapple	422.57616630942096	554.421096064262
muscat_grape	89.00756280077702	467.79413989131785
lemon_peel	348.4953969140854	654.0570496022556
lilac_flower_oil	262.2491109713997	729.8984210139105
popcorn	373.5098551342394	395.9484315214728
okra	303.3738695624897	236.26690934784844
peanut	415.14394919338883	375.2674522508037
fennel	279.3645542538285	173.4701039371513
whiskey	173.94493914765138	629.083913968203
garlic	395.4355005549309	-24.167458525298546
tomato	417.68548836925316	53.12736538937885
tangerine	258.58682387306743	432.1045814585986
roquefort_cheese	277.451567920754	405.8584450453535
honey	204.017880791012	318.66881607001756
grape_juice	226.16317116063024	303.47822115712194
cider	301.16325782656287	267.39538503626136
roasted_pork	248.52756916473382	395.5747503144721
bread	243.18367655785576	-131.05579822653232
milk	636.8503232683302	629.2952734820648
cognac	195.95882934581152	389.70598387051405
yeast	627.0677375274911	502.9393147387829
corn_grit	283.1791066673085	281.7059798361802
flower	267.2879064077651	474.2377689212169
clove	332.06500555511576	465.0028984403219
wine	167.00066832584534	181.32907329563054
red_bean	123.68987729743948	407.6796811475814
brassica	139.49023637088072	269.1693596054126
strawberry_jam	473.1548557993012	661.9280991785836
papaya	289.8616539758625	428.61652310555945
cinnamon	393.23533193025935	405.0466495613444
raspberry	339.391544466216	686.5314293817364
ouzo	150.6182230048694	389.7451057510593
kumquat	216.01945162733963	492.9254537528465
katsuobushi	34.45809989079292	329.34713042312376
avocado	215.3151898674716	371.53724361106384
spearmint	180.64383553077255	390.71015661377425
munster_cheese	170.86275025025844	198.29348194900308
peppermint_oil	169.49971397978535	734.0885400176273
strawberry	423.3449037229289	606.0289508298451
plum	169.27603826437706	498.18488127930925
feta_cheese	360.20963824588915	237.58646222538562
rose	270.38182982522216	514.0527977944008
melon	378.79088898245044	507.75345627970626
laurel	183.35537426505712	347.79859217626523
bay	195.76128507788937	199.48157167807344
cabbage	250.34820733350892	190.7524864952708
cauliflower	399.18737689541126	248.53011900052903
orange_juice	423.9829891652289	650.2426663766107
vegetable	41.1595108570054	177.2602850797905
pistachio	239.8034543140923	481.52482679094004
kohlrabi	232.80869392829052	232.12827852308115
lemon	507.0180213879302	646.9352606440832
fenugreek	380.8390287552683	309.99531484258875
bergamot	229.99420540643337	449.76639184082524
roasted_meat	180.38673788074541	110.71663836117472
cranberry	377.8916190623039	644.6750000675947
enokidake	-7.04237858803295	244.66689754363597
coconut	413.6487021573538	419.8854070838951
sauerkraut	294.55403315284	212.9827633632058
rhubarb	284.75072514358635	693.1842926781546
buttermilk	663.1663345340102	497.0741409414015
lovage	236.4486543011563	242.7491785660622
roasted_beef	253.82589074275026	205.3923760273207
citrus_peel	406.27408819227713	515.9300456379517
japanese_plum	-42.030481055074645	283.06666454763723
brandy	217.0307016344456	551.5358638397149
chicken	407.83968027984747	119.08424200939693
cherry_brandy	220.6299619081181	578.5942496694981
