Error_allCommonNeighborOf2NodesFromOptions_MAT,,,, :: Error_howManyNodesAreWithin2LinkReach_MAT,,,, :: Error_rememberNodesUsedInCommonNeighbor_MAT,,,,
Q1,Q2,Q3,Q4,Q5 :: Q1,Q2,Q3,Q4,Q5 :: Q1,Q2,Q3,Q4,Q5
0.0,0.0,0.0,0.0,0.0 :: 0.0,0.0,0.0,0.0,0.0 :: 2.0,2.0,2.0,2.0,2.0
0.0,0.0,0.0,0.0,0.0 :: 0.0,0.0,0.0,0.0,0.0 :: 2.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0 :: 0.0,0.0,0.0,0.0,0.0 :: 1.0,2.0,3.0,4.0,1.0
0.0,0.0,0.0,0.0,0.0 :: 0.0,0.0,0.0,0.0,0.0 :: 1.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0 :: 0.0,0.0,0.0,0.0,0.0 :: 2.0,2.0,2.0,2.0,2.0
0.0,0.0,0.0,0.0,0.0 :: 0.0,0.0,0.0,0.0,0.0 :: 1.0,2.0,2.0,2.0,2.0
0.0,0.0,0.0,0.0,0.0 :: 0.0,0.0,0.0,0.0,0.0 :: 2.0,1.0,2.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0 :: 0.0,0.0,0.0,0.0,0.0 :: 2.0,2.0,2.0,2.0,2.0
0.0,0.0,0.0,0.0,0.0 :: 0.0,0.0,0.0,0.0,0.0 :: 2.0,2.0,2.0,2.0,2.0
0.0,0.0,0.0,0.0,0.0 :: 0.0,0.0,0.0,0.0,0.0 :: 1.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0 :: 0.0,0.0,0.0,0.0,0.0 :: 4.0,2.0,2.0,2.0,2.0
0.0,0.0,0.0,0.0,0.0 :: 0.0,0.0,0.0,0.0,0.0 :: 2.0,2.0,2.0,2.0,2.0
0.0,0.0,0.0,0.0,0.0 :: 0.0,0.0,0.0,0.0,0.0 :: 2.0,2.0,2.0,2.0,2.0
0.0,0.0,0.0,0.0,0.0 :: 0.0,0.0,0.0,0.0,0.0 :: 2.0,2.0,2.0,2.0,2.0
0.0,0.0,0.0,0.0,0.0 :: 0.0,0.0,0.0,0.0,0.0 :: 6.0,9.0,17.0,10.0,10.0
0.0,0.0,0.0,0.0,0.0 :: 0.0,0.0,0.0,0.0,0.0 :: 2.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0 :: 0.0,0.0,0.0,0.0,0.0 :: 2.0,2.0,2.0,2.0,2.0
0.0,0.0,0.0,0.0,0.0 :: 0.0,0.0,0.0,0.0,0.0 :: 2.0,2.0,2.0,2.0,2.0
0.0,0.0,0.0,0.0,0.0 :: 0.0,0.0,0.0,0.0,0.0 :: 1.0,1.0,3.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0 :: 0.0,0.0,0.0,0.0,0.0 :: 1.0,1.0,2.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0 :: 0.0,0.0,0.0,0.0,0.0 :: 1.0,2.0,4.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0 :: 0.0,0.0,0.0,0.0,0.0 :: 2.0,2.0,2.0,2.0,2.0
0.0,0.0,0.0,0.0,0.0 :: 0.0,0.0,0.0,0.0,0.0 :: 2.0,2.0,2.0,2.0,2.0
